method,budget,seed,cluster,attribute,attribute_type,margin,margin_bin,independent_groups,filtered_claims,correct,incorrect,low_margin,has_independent_support,n_attacked_records,n_duplicates
dependency_truth,0.35,3,K:E00105,category,categorical,7.370518019584175,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00105,revenue,numeric,1.5088330203978926,"[1.5,3)",5,3,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00105,employees,numeric,1.5088330203978926,"[1.5,3)",6,1,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00106,name,categorical,3.1932591778672084,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00106,city,categorical,5.91753107141334,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00106,state,categorical,5.217007553423852,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00106,zip,categorical,3.1932591778672084,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00106,category,categorical,5.0703104797990255,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00106,revenue,numeric,1.2399355591264025,"[0.75,1.5)",5,3,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00106,employees,numeric,1.5088330203978926,"[1.5,3)",5,4,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00107,name,categorical,5.641003411579249,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00107,city,categorical,2.5105219933735476,"[1.5,3)",7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00107,state,categorical,6.235246139442107,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00107,zip,categorical,6.235246139442107,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00107,category,categorical,6.235246139442107,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00107,revenue,numeric,0.5648285731953413,"[0.25,0.75)",7,0,1,0,1,1,1093,624
dependency_truth,0.35,3,K:E00107,employees,numeric,1.5088330203978926,"[1.5,3)",6,1,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00108,name,categorical,6.1831937789543865,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00108,city,categorical,5.930517147348282,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00108,state,categorical,7.0304143705687,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00108,zip,categorical,6.4509112987436765,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00108,category,categorical,4.255052666366787,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00108,revenue,numeric,0.22835571082699047,"[0,0.25)",6,0,1,0,1,1,1093,624
dependency_truth,0.35,3,K:E00108,employees,numeric,1.2082181191226673,"[0.75,1.5)",6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00109,name,categorical,6.378367096787353,>=3,5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00109,city,categorical,6.378367096787353,>=3,5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00109,state,categorical,5.424164847082597,>=3,5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00109,zip,categorical,5.424164847082597,>=3,5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00109,category,categorical,5.424164847082597,>=3,5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00109,revenue,numeric,0.12299539453193153,"[0,0.25)",4,2,1,0,1,1,1093,624
dependency_truth,0.35,3,K:E00109,employees,numeric,1.5088330203978926,"[1.5,3)",4,1,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00110,name,categorical,2.4875319560808125,"[1.5,3)",4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00110,city,categorical,0.007660837828007416,"[0,0.25)",4,0,1,0,1,1,1093,624
dependency_truth,0.35,3,K:E00110,state,categorical,2.3408348824559853,"[1.5,3)",4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00110,zip,categorical,2.4875319560808125,"[1.5,3)",4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00110,category,categorical,2.3408348824559853,"[1.5,3)",4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00110,revenue,numeric,0.4233192859980661,"[0.25,0.75)",3,1,1,0,1,1,1093,624
dependency_truth,0.35,3,K:E00110,employees,numeric,0.4233192859980661,"[0.25,0.75)",3,1,1,0,1,1,1093,624
dependency_truth,0.35,3,K:E00111,name,categorical,4.854148487459704,>=3,4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00111,city,categorical,4.854148487459704,>=3,4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00111,state,categorical,4.854148487459704,>=3,4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00111,zip,categorical,1.7371887312248833,"[1.5,3)",4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00111,category,categorical,1.983179520288746,"[1.5,3)",4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00111,revenue,numeric,1.3621359467730656,"[0.75,1.5)",4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00111,employees,numeric,1.3621359467730656,"[0.75,1.5)",4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00112,name,categorical,4.196959202770523,>=3,5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00112,city,categorical,3.703088981363603,>=3,5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00112,state,categorical,7.214625243566307,>=3,5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00112,zip,categorical,6.288427156471495,>=3,5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00112,category,categorical,6.288427156471495,>=3,5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00112,revenue,numeric,0.0153855889297565,"[0,0.25)",5,0,1,0,1,1,1093,624
dependency_truth,0.35,3,K:E00112,employees,numeric,1.045733976850486,"[0.75,1.5)",5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00113,name,categorical,5.700180138855026,>=3,8,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00113,city,categorical,8.569540436313803,>=3,8,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00113,state,categorical,9.13247797772687,>=3,8,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00113,zip,categorical,9.13247797772687,>=3,8,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00113,category,categorical,9.13247797772687,>=3,8,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00113,revenue,numeric,1.3621359467730656,"[0.75,1.5)",8,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00113,employees,numeric,1.5088330203978926,"[1.5,3)",7,1,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00114,name,categorical,1.3300170270517326,"[0.75,1.5)",4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00114,city,categorical,1.4767141006765594,"[0.75,1.5)",4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00114,state,categorical,1.4601485702646024,"[0.75,1.5)",4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00114,zip,categorical,1.3134514966397757,"[0.75,1.5)",4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00114,category,categorical,1.1924310504753128,"[0.75,1.5)",4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00114,revenue,numeric,1.045733976850486,"[0.75,1.5)",2,2,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00114,employees,numeric,1.045733976850486,"[0.75,1.5)",3,1,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00115,name,categorical,6.998172241417896,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00115,city,categorical,7.706065587426299,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00115,state,categorical,7.959744319141569,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00115,zip,categorical,3.157940705477743,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00115,category,categorical,8.806964910755882,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00115,revenue,numeric,0.12299539453193153,"[0,0.25)",6,0,1,0,1,1,1093,624
dependency_truth,0.35,3,K:E00115,employees,numeric,1.5088330203978926,"[1.5,3)",6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00116,name,categorical,6.874521594550833,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00116,city,categorical,7.021218668175661,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00116,state,categorical,4.864848783539021,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00116,zip,categorical,6.874521594550833,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00116,category,categorical,4.707953907411989,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00116,revenue,numeric,1.1687293713824176,"[0.75,1.5)",6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00116,employees,numeric,1.1687293713824176,"[0.75,1.5)",6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00117,name,categorical,6.061965126864774,>=3,5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00117,city,categorical,6.061965126864774,>=3,5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00117,state,categorical,6.061965126864774,>=3,5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00117,zip,categorical,1.2958628985006588,"[0.75,1.5)",5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00117,category,categorical,6.061965126864774,>=3,5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00117,revenue,numeric,1.5088330203978926,"[1.5,3)",4,1,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00117,employees,numeric,1.5088330203978926,"[1.5,3)",4,1,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00118,name,categorical,7.42826343357086,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00118,city,categorical,7.013848840156744,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00118,state,categorical,6.329890852579213,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00118,zip,categorical,6.718628818532967,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00118,category,categorical,7.7125464837721065,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00118,revenue,numeric,1.6318284149298241,"[1.5,3)",5,3,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00118,employees,numeric,0.10760980560217503,"[0,0.25)",6,1,1,0,1,1,1093,624
dependency_truth,0.35,3,K:E00119,name,categorical,7.054517529379193,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00119,city,categorical,6.2213357258389,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00119,state,categorical,6.378230601965932,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00119,zip,categorical,7.054517529379193,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00119,category,categorical,7.175537975543656,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00119,revenue,numeric,1.5088330203978926,"[1.5,3)",5,2,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00119,employees,numeric,1.5088330203978926,"[1.5,3)",5,1,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00120,name,categorical,9.002346434514,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00120,city,categorical,6.2523979135075045,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00120,state,categorical,6.0064071244436406,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00120,zip,categorical,3.617543396393701,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00120,category,categorical,7.74555433516655,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00120,revenue,numeric,1.5088330203978926,"[1.5,3)",6,1,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00120,employees,numeric,1.5088330203978926,"[1.5,3)",7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00121,name,categorical,4.4821885151159915,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00121,city,categorical,4.313547506103796,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00121,state,categorical,6.801840897773089,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00121,zip,categorical,4.728179304179855,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00121,category,categorical,4.969481540664562,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00121,revenue,numeric,1.5088330203978926,"[1.5,3)",6,1,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00121,employees,numeric,1.5088330203978926,"[1.5,3)",6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00122,name,categorical,1.7026886783277684,"[1.5,3)",4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00122,city,categorical,4.7511258969830665,>=3,4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00122,state,categorical,4.7511258969830665,>=3,4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00122,zip,categorical,4.215690857404487,>=3,4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00122,category,categorical,4.7511258969830665,>=3,4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00122,revenue,numeric,0.33407183520889583,"[0.25,0.75)",4,0,0,1,1,1,1093,624
dependency_truth,0.35,3,K:E00122,employees,numeric,1.524218609327649,"[1.5,3)",4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00123,name,categorical,3.5815510012848994,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00123,city,categorical,8.790399380343926,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00123,state,categorical,4.510880949857768,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00123,zip,categorical,4.510880949857768,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00123,category,categorical,7.407743749151033,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00123,revenue,numeric,1.0852227245907358,"[0.75,1.5)",7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00123,employees,numeric,0.12299539453193153,"[0,0.25)",7,0,1,0,1,1,1093,624
dependency_truth,0.35,3,K:E00124,name,categorical,6.703880163758341,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00124,city,categorical,6.850577237383168,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00124,state,categorical,5.906572790180616,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00124,zip,categorical,6.850577237383168,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00124,category,categorical,6.703880163758341,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00124,revenue,numeric,1.5088330203978926,"[1.5,3)",5,2,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00124,employees,numeric,1.224549970196646,"[0.75,1.5)",6,1,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00125,name,categorical,5.081405523951694,>=3,8,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00125,city,categorical,9.416761027928116,>=3,8,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00125,state,categorical,8.985780904102043,>=3,8,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00125,zip,categorical,8.472756580725564,>=3,8,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00125,category,categorical,9.13247797772687,>=3,8,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00125,revenue,numeric,1.5088330203978926,"[1.5,3)",6,3,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00125,employees,numeric,1.5088330203978926,"[1.5,3)",7,1,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00126,name,categorical,2.4538395677096085,"[1.5,3)",6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00126,city,categorical,2.8848196915356823,"[1.5,3)",6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00126,state,categorical,2.21772846651546,"[1.5,3)",6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00126,zip,categorical,2.364425540140288,"[1.5,3)",6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00126,category,categorical,2.738122617910855,"[1.5,3)",6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00126,revenue,numeric,0.4079336970683096,"[0.25,0.75)",5,1,1,0,1,1,1093,624
dependency_truth,0.35,3,K:E00126,employees,numeric,1.0852227245907358,"[0.75,1.5)",5,1,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00127,name,categorical,4.7322364601841365,>=3,5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00127,city,categorical,6.099851203193845,>=3,5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00127,state,categorical,5.815568152992599,>=3,5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00127,zip,categorical,5.6762409073866875,>=3,5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00127,category,categorical,5.5794570517984505,>=3,5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00127,revenue,numeric,1.5088330203978926,"[1.5,3)",5,1,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00127,employees,numeric,0.4079336970683096,"[0.25,0.75)",5,0,1,0,1,1,1093,624
dependency_truth,0.35,3,K:E00128,name,categorical,5.028030120428605,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00128,city,categorical,5.028030120428605,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00128,state,categorical,1.9795929017733065,"[1.5,3)",7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00128,zip,categorical,3.77023592097199,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00128,category,categorical,4.312766946401284,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00128,revenue,numeric,1.0852227245907358,"[0.75,1.5)",7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00128,employees,numeric,1.0852227245907358,"[0.75,1.5)",6,1,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00129,name,categorical,7.506663684134712,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00129,city,categorical,7.004075892847056,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00129,state,categorical,2.806589600118821,"[1.5,3)",7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00129,zip,categorical,4.449508895598678,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00129,category,categorical,6.580465597039899,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00129,revenue,numeric,1.5088330203978926,"[1.5,3)",5,2,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00129,employees,numeric,0.34945742413865233,"[0.25,0.75)",7,0,1,0,1,1,1093,624
dependency_truth,0.35,3,K:E00130,name,categorical,1.6131201357707785,"[1.5,3)",4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00130,city,categorical,0.825520965712286,"[0.75,1.5)",4,0,0,1,0,1,1093,624
dependency_truth,0.35,3,K:E00130,state,categorical,1.7598172093956053,"[1.5,3)",4,0,0,1,0,1,1093,624
dependency_truth,0.35,3,K:E00130,zip,categorical,1.0611195657802424,"[0.75,1.5)",4,0,0,1,0,1,1093,624
dependency_truth,0.35,3,K:E00130,category,categorical,1.4755341591943592,"[0.75,1.5)",4,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00130,revenue,numeric,1.0611195657802424,"[0.75,1.5)",3,1,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00130,employees,numeric,1.0611195657802424,"[0.75,1.5)",3,1,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00131,name,categorical,4.981282014577945,>=3,5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00131,city,categorical,4.2017810011079595,>=3,5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00131,state,categorical,0.7914270976234836,"[0.75,1.5)",5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00131,zip,categorical,0.10760980560217503,"[0,0.25)",5,0,1,0,1,1,1093,624
dependency_truth,0.35,3,K:E00131,category,categorical,4.055083927483132,>=3,5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00131,revenue,numeric,1.045733976850486,"[0.75,1.5)",5,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00131,employees,numeric,1.045733976850486,"[0.75,1.5)",5,1,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00132,name,categorical,5.728945737053448,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00132,city,categorical,7.624824898811177,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00132,state,categorical,7.608259368399221,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00132,zip,categorical,7.624824898811177,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00132,category,categorical,4.874876377804682,>=3,7,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00132,revenue,numeric,1.5088330203978926,"[1.5,3)",6,3,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00132,employees,numeric,1.5088330203978926,"[1.5,3)",6,2,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00133,name,categorical,6.907820455754366,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00133,city,categorical,3.289252190172814,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00133,state,categorical,3.7421762493862545,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00133,zip,categorical,6.39603696207367,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00133,category,categorical,5.758236682291494,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00133,revenue,numeric,1.045733976850486,"[0.75,1.5)",6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00133,employees,numeric,0.34945742413865233,"[0.25,0.75)",5,1,1,0,1,1,1093,624
dependency_truth,0.35,3,K:E00134,name,categorical,8.562170608294887,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00134,city,categorical,3.7487003661011022,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00134,state,categorical,7.439350167746174,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00134,zip,categorical,7.920255571401319,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00134,category,categorical,4.662986363435095,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00134,revenue,numeric,1.045733976850486,"[0.75,1.5)",6,4,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00134,employees,numeric,0.10760980560217503,"[0,0.25)",6,0,1,0,1,1,1093,624
dependency_truth,0.35,3,K:E00135,name,categorical,3.217634779679439,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00135,city,categorical,4.736204384533903,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00135,state,categorical,5.120099264806675,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00135,zip,categorical,3.217634779679439,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00135,category,categorical,3.0709377060546124,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00135,revenue,numeric,1.0852227245907358,"[0.75,1.5)",6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00135,employees,numeric,1.3621359467730656,"[0.75,1.5)",6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00136,name,categorical,5.179260074713094,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00136,city,categorical,5.747826175115586,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00136,state,categorical,5.747826175115586,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00136,zip,categorical,5.747826175115586,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00136,category,categorical,5.747826175115586,>=3,6,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00136,revenue,numeric,1.5088330203978926,"[1.5,3)",5,1,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00136,employees,numeric,1.0852227245907358,"[0.75,1.5)",5,1,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00137,name,categorical,3.434191520092113,>=3,2,0,1,0,0,1,1093,624
dependency_truth,0.35,3,K:E00137,city,categorical,3.434191520092113,>=3,2,0,1,0,0,1,1093,624
